Date time,Content,choose_one,class_label
12/7/2021 14:34,"@Athi_Saba I don't condone it, but when clearly the agenda on the opposite side of the road is to cause destruction, what else are the other civilians meant to do? There aren't enough police or army who will arrive on time to protect the non-protesters in SA right now.",Not Relevant,0
12/7/2021 14:34,Baton Rouge dont even have these and its so annoying. Gotta find a back road if ion feel like driving on the freeway https://t.co/syz78WtYwM,Relevant ,1
12/7/2021 14:34,"Mayer is from Eastlake High - just down the road from where my husband grew up. A San Diegan and now, part is the #RedSox organization!  https://t.co/LAeXbw4Z4m",Not Relevant,0
12/7/2021 14:34,"Young activists from a village beside #Monywa - Amyint highway road took to the streets to abolish EVIL DICTATORS and screaming Powerful slogans for Democracy .

WE NEED HELP FOR COVID-19

#July11Coup 
#MyanmarNeedsO2 
#WhatsHappeningInMyanmar https://t.co/93oMgPMTmO",Not Relevant,0
12/7/2021 14:34,Ive decided to workout later tonight. Im just not in the mood to hackle up myself rn. Road mi wah do.,Not Relevant,0
12/7/2021 14:34,AVOID the area of Cilley Rd/Maple St due to a traffic accident. Some roads closed. Thank you............... https://t.co/xLa0BlZJpq,Relevant ,1
12/7/2021 14:34,"Blog entry for May! On The Road With Al and Ivy: A Homeless Literary Chronicle - May 2021: Kerouac's On The Road 1951 Scroll version, Ginsberg, rites of passage for men and women, book banning part 2, Council Of Nicene, new illustrations! https://t.co/BNOcZJTbno https://t.co/Rucyk883SU",Not Relevant,0
12/7/2021 14:34,"@emilykschrader Road to 1M 

 https://t.co/wvDSRYKG38",Not Relevant,0
12/7/2021 14:34," In partnership with @sportfiveagency, we are pleased to confirm the installation of a new state-of-the-art LED advertising system at Bloomfield Road.

 https://t.co/kT5jhh4caD https://t.co/sjENHxhEyh",Not Relevant,0
12/7/2021 14:34,"What shall deter me on my road to becoming the Toughest?!
Not. A. God. Damn. Thing.",Not Relevant,0
12/7/2021 14:34,"@UN @Malala Mandalay City: Various protest rallies joined forces &amp; returned to main road at night, claiming we shall stay vigilant in fight against covid &amp; keep fighting against Fascist Military Junta.  #SACWantsCovidUncontrollable #July12Coup #WhatsHappeningInMyanmar https://t.co/W2SZUaRluH",Can't Decide,2
12/7/2021 14:34,@IGainCrypto Road up good pray angel hshshah,Not Relevant,0
12/7/2021 14:34,"When you feel your days are empty
Or all exits are closed
Or don't find peace in your night
Or the blowing of the winds are very strong
Don't stop you from walking upright &amp; proud of who you are
Determination, will, decision, trust,Faith
Happy road everyone
#LoveFromPeru  https://t.co/bkhmBn4uI6",Not Relevant,0
12/7/2021 14:34,"Road trip: You want me

Me: I WANT you baby",Not Relevant,0
12/7/2021 14:34,"Property for Sale! Oba Ile Housing Estate, Airport Road, Akure. Beside Miami Hotel. https://t.co/0c5W7BLvK1",Not Relevant,0
12/7/2021 14:34,"@RagingBarb Oh, Legos?
That's gonna be just down the road from here. Have fun",Not Relevant,0
12/7/2021 14:34,"Himachal Pradesh: Road from Mandi to Kullu blocked due to a landslide, Mandi-Kataula road also blocked. https://t.co/xI5nSwBv57",Relevant ,1
12/7/2021 14:34,@TfL You stop us using Bishopsgate and Tottenham Court road but you dont stop Uber using Oxford Street bringing us down and letting them flourish https://t.co/CbPYnyorHo,Not Relevant,0
12/7/2021 14:34,"Road trip: You want me

Me: I WANT you baby",Not Relevant,0
12/7/2021 14:34,@llinawdoroskh Mad max fury road,Not Relevant,0
12/7/2021 14:34,"Road trip: You want me

Me: I WANT you baby",Not Relevant,0
12/7/2021 14:34,"....pit of all human fears, and the summit of all uncertain knowledge. This is the dimension of fake-news, entertainment and middle of the road fact. It is an area which we call ...
 THE TWITTER ZONE.",Not Relevant,0
12/7/2021 14:34,"Unfortunately the company doing the parking lot striping was not able to get to the Forest Ridge, Anniversary Lane, of  Forest Run Road lots on Friday. We will keep you posted when we have a return date. We apologize for inconvenience. https://t.co/v4ZjdgAIVf",Not Relevant,0
12/7/2021 14:34,"#cameronherrin   A policeman was at the scene of the and said that Cameron was not walking at a crazy speed, the pictures confirm the truth of his words, if he was walking at a crazy speed, the baby carriage wouldn't stay on the road. #cameronherrin1
#JusticeForCcameronherrin",Not Relevant,0
12/7/2021 14:34,The Dirt Sheet Road Anthem #MakeMusicAboutWrestling https://t.co/y9km60rvQt,Not Relevant,0
12/7/2021 14:33,"Excited &amp; proud to announce Cats Illustrated is partnering with UK linebacker DeAndre Square for the 2021 college football season.

From camp through the season he will be joining us to answer fan questions, share experiences from the road, preview action and break down games. https://t.co/jQKdlzXM72",Not Relevant,0
12/7/2021 14:33,"Inspected construction of elevated road from Agahpur Petrol Pump to SEZ on DSC Road. 

The 6-lane road is 4.5 km long, and being built at a cost of 468 crore. Directed to monitor work regularly and complete on time

#NoidaAtWork

@UPGovt @InfoDeptUP @PibLucknow https://t.co/0SEeUrMKrA",Relevant ,1
12/7/2021 14:33,@SaintsGamingCA When is your first LAN? I need to plan the budget for a team road trip!,Not Relevant,0
12/7/2021 14:33,"A good project and strong team,in a predictable and transparent road map,planned and projected.I think in the near future I will see an authentic growth of this project,This is amazing project. @Jdali64590951 @ruqmariyam @ibrahimssun @rawoofrafee @Adhlash94 https://t.co/Cvjg5tmdZQ",Not Relevant,0
12/7/2021 14:33,"@PezLexx To be more exact, Mercer road was right behind my old house. But I know exactly where this was and it was very close. I will never forget finding out this when the first new remake of IT was coming out this picture came out, and Witchway told me where it was at...lol",Not Relevant,0
12/7/2021 14:33,"@tesla_raj I used Tesla App to get road side assistance. Being Friday evening, took 2 hrs to get a tow truck. Was free, since it was less than 35 miles from home. Fixed next day myself at home.",Not Relevant,0
12/7/2021 14:33,"Going through Argentina's Copa America, Lionel Messi scored vs. Chile, assisted vs. Uruguay, scored twice vs. Bolivia, assisted and scored in quarters, assisted in semi's, took his penalty first and scored in semi's too. Argentina and Messi did not have an easy road at all.",Not Relevant,0
12/7/2021 14:33,"After a break in 2020, we're ready to get back on the road in 2021.  Excited for potential plans out east to start the year that includes @Vol_Football, @HokiesFB, &amp; @NavyFB on Labor Day weekend.  Anyone been to these stadiums with any advice to share?",Not Relevant,0
12/7/2021 14:33,"Enter through the narrow gate. For wide is the gate and broad is the road that leads to destruction, and many enter through it. But small is the gate and narrow the road that leads to life, and only a few find it.
Matthew 7:13-14 ",Not Relevant,0
12/7/2021 14:33,"What does he mean by all parties when the #Ethiopian govt is the one that blocked the road and air transport, closed banks, shut down electricity &amp; telecommunication in an effort to starve the entire region.
.@antonioguterres is an accomplice to #TigrayGenocide
#TigrayMassArrest https://t.co/8lTHwAYU5g",Not Relevant,0
12/7/2021 14:33,Leave the road and take the trails https://t.co/7XQkBrwOnu,Not Relevant,0
12/7/2021 14:33,Classic road trip to Banff National Park https://t.co/4XBkrfY5ph,Not Relevant,0
12/7/2021 14:33,"I've been putting this feature together for a long time now, and I'm so happy it's finally up. I spoke to some of the developers behind Dustborn, Road 96, and Forever Ago to explore how road trips can provide interesting and diverse concepts for games.
https://t.co/UXqAcrKl43",Not Relevant,0
12/7/2021 14:33,On The Road [Explicit] ABE Stef https://t.co/Rsu7VCHmBy via @amazon,Not Relevant,0
12/7/2021 14:33,"If you are involved w/ #COP26 negotiations, this joint ECIU/@PRASEG APPG will be an hour of insight into the politics of keeping 1.5C alive, w/ @izabella0910 @RichieMerzian @jimmyfletcher25: https://t.co/chaZMP9SuT https://t.co/dmdoCZIRNP",Not Relevant,0
12/7/2021 14:33,"Because GOD can see further down the road than you can, trust when He says MOVE.",Not Relevant,0
12/7/2021 14:33,"Woah!!! Tesla vision is now capturing and seeing the tail lights on other cars. Watch the tail lights go from lit up red when the cars are stopped back to grey when they take off!

Another great variable for calculating intent of others on the road! @elonmusk @tesla https://t.co/AGAd2iWCnO",Not Relevant,0
12/7/2021 14:33,SO I JUST FOUND OUT THAT NO ONE ELSE SAYS FEEDER ROAD BUT US??? WHAT DO YALL CALL THAT ROAD THEN?? https://t.co/om9Fko1V4M,Not Relevant,0
12/7/2021 14:33,"Love Shack
B 52s

If you see some faded hope
At the side of the road it adds
15 years to the Crime Shack
Crime Shack, yeah yeah

Look at that Trump
He's as big as a whale
&amp; he's headin' on down
To the Crime Shack
Allen got indicted
He gets about 20
So hurry up..

#ArrestTrumpNow https://t.co/0owzhSsMtL",Not Relevant,0
12/7/2021 14:33,"Mandalay City: Various protest rallies joined forces &amp; returned to main road at night, claiming we shall stay vigilant in fight against covid &amp; keep fighting against Fascist Military Junta.  #SACWantsCovidUncontrollable #July12Coup #WhatsHappeningInMyanmar https://t.co/5epbPQ0zkC",Can't Decide,2
12/7/2021 14:33,"@Zachary_Tyler14 Atlanta is known for being a pretty boring race without much passing

That speeding on pit road penalty killed the 5 today",Not Relevant,0
12/7/2021 14:33,"Trans ideology is homophobic.
There is no such thing as genital preference.
Optional lesbians are bisexuals.
Actual lesbians do not like penis / dick or men.
Trying to get people to change their sexual orientation is driving drunk down the road to rape. https://t.co/nXdQJv4KEL",Not Relevant,0
12/7/2021 14:33,"The Road to Net Zero: how can companies &amp; investors best address climate action? Global Head of Sustainable and Impact Investing Matt Christensen @mpchristensen speaks at the @Bloomberg #SustainableBizSummit tomorrow, July 13th #impact #netzero 
Register: https://t.co/pzNmrIN7DF https://t.co/ipIo89MzRK",Not Relevant,0
12/7/2021 14:33,@kdevforum @ArvindLBJP @PCMohanMP @WFRising @RisingVarthur @NammaBengaluroo @BalagereConnect @Namma_ORRCA @TheLakeRoadGuys @HaralurC @Dkhallirising This road keeps changing gears &amp; wonder when will it be in top gear?,Not Relevant,0
12/7/2021 14:33,"Glasgow is starting to shape up nicely as New York for the filming of the new Indiana Jones movie!!

....and its all happening just up the road from the arena!!

Some roads will be closed and some diversions in place from the 15th-22nd July but it wont effect the arena being open https://t.co/jqyPlEM0n2",Relevant ,1
12/7/2021 14:33,I hope cows know how excited we are to see them when we're on road trips.,Not Relevant,0
12/7/2021 14:33,"@moveincircles I really don't believe in progress, but I confess I do find the constant ingenuity and energy put into paving the road to hell a little depressing.",Not Relevant,0
12/7/2021 14:33,SO I JUST FOUND OUT THAT NO ONE ELSE SAYS FEEDER ROAD BUT US??? WHAT DO YALL CALL THAT ROAD THEN?? https://t.co/om9Fko1V4M,Not Relevant,0
12/7/2021 14:33,"@NMS_Kenya  a ditch causing jam at Embakasi village, off old airport road near @QuickmartKenya  Embakasi branch.",Relevant ,1
12/7/2021 14:33,@elonmusk @EliBurton_ @Tesla Hand gestures?  Like someone giving you the finger for driving while recording your dash and not looking at the road?  Self driving will kill and injure hundreds.,Not Relevant,0
12/7/2021 14:33,"@drbvsatyavathi @ysjagan @VSReddy_MP @YSRCParty Madam please develope the YLM-GAJUWAKA steel plant route ,their is no proper road  .
More time taken and due to #APSEZ at ahcthapuram  buses were conjunction problem. @UKannababu @svcs2021",Not Relevant,0
12/7/2021 14:33,"@alpha_defense Congrats . 
Wells deserved.
Road to 300k",Not Relevant,0
12/7/2021 14:34,"@_groww @lkeshre : IPO application still shows requested status, even though mandate was successfully approved and amount is also blocked in account. Could you please work in direction to make application robust. If my application gets rejected I would urge groww to compensate me",Not Relevant,0
12/7/2021 14:34,@skogmancalahan @ccorpsewitch they dont wanna cite sources thats the whole problem  me and my friends have tried to ask them to credit people they steal infos from because they copy paste from peoples tweets and theyve blocked us and told us they dont have to do that after insulting us lmao,Not Relevant,0
12/7/2021 14:34,@NeishaBeenHot Ppl are nutslike he didnt do nothing wrong and he probably got blocked for another reason outside of the fact he went to the party,Not Relevant,0
12/7/2021 14:34,@mariabbupdater @RonBuddha6669 @MerileeParis @hamsterwatch andddddd this asshole blocked me lmao guess he knows hes wrong https://t.co/CAAZ7Xtz0b,Not Relevant,0
12/7/2021 14:34,@PressStartKofi @BrokenGamezHDR_ Blocked. Have a blessed day.,Not Relevant,0
12/7/2021 14:34,"Lmaoo I really upset yall that much Im blocked from video posting.. 

 Okayyyy pissy pussies",Not Relevant,0
